StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,stop_without_complet,Q45,Q46,Q47,Q47_1_TEXT,Q47_7_TEXT,Q49,Q49_4_TEXT,Q51,Q52,Q53,Q53_1_TEXT,Q53_5_TEXT,Q55,Q55_4_TEXT,iqtest1_1,iqtest1_2,iqtest2_1,iqtest2_2,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,iqtest1,Q26_First Click,Q26_Last Click,Q26_Page Submit,Q26_Click Count,iqtest2,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,iqtest3,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,iqtest4,Q31_First Click,Q31_Last Click,Q31_Page Submit,Q31_Click Count,iqtest5,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,iqtest6,Q58,Q59,Q60,SC0,ResponseID,PROLIFIC_PID
2022-01-10 13:09:49,2022-01-10 13:26:29,IP Address,76.99.192.241,100,1000,True,2022-01-10 13:26:30,R_3FOnEVFtQVKQQZu,,,,,39.7978973388671875,-75.53170013427734375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,I would be able to get by with little to no changes to my lifestyle,I would have cash available to pay for the expense.  It would hit my savings but there would still be plenty of cash in the account afterward,"(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",I have the cash on hand,easy decision,"(1) You can pay the full amount in cash, which will cost you $999. ",,,,,,,,,IM_eOMl2R7tjVE2MTP,IM_bE2S9o14I9Ccz9X,IM_2gjsT7ynN5wQywd,IM_7QdRZflfm3z1iYZ,44.251,69.303,71.671,2,IM_8kKKjB4nAMNj9YN,27.977,27.977,31.832,1,IM_digXxcyqRdabhUp,14.302,14.302,15.811,1,IM_9voKE7k5pLmveuh,61.864,91.441,103.874,2,IM_72rU8yrbGxUD6Dz,75.359,75.359,77.21,1,IM_eJz8YdAOP6bc5H7,32.839,32.839,36.754,1,IM_4U9tPxEZqjnrjhP,10000,2,Yes,4,R_3FOnEVFtQVKQQZu,5eb69d6f0c2db401c496390f
2022-01-10 13:15:41,2022-01-10 13:26:31,IP Address,50.83.55.68,100,650,True,2022-01-10 13:26:31,R_2zd8vkF4IHzwajJ,,,,,41.9846038818359375,-91.6269989013671875,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"It would mostly impact my fun/travel plans, but a 5% cut would be unpleasant and surely make my life less comfortable.","A couple of years ago, this would have been a devastating amount, but I'm more comfortable financially and $200 would be fine to take out of checking and not worry about long-term consequences.",(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,"Luckily, no, this would not require money out of savings. That would be money from checking.",,"(2) You can pay in 12 monthly payments, of $40 each, which would amount to a total of $480 .,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?","I will almost always opt for financing and paying over time, even if it costs a little more in the long run.",IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_7QdRZflfm3z1iYZ,IM_7QdRZflfm3z1iYZ,28.426,38.074,38.56,3,IM_8kKKjB4nAMNj9YN,20.496,20.496,27.105,1,IM_digXxcyqRdabhUp,51.837,51.837,55.951,1,IM_9voKE7k5pLmveuh,15.201,15.201,17.66,1,IM_bayXaspy03kNXaB,44.44,53.161,55.419,2,IM_6XqkVCobhUbEh1z,25.115,25.115,26.876,1,IM_56FHXol3GC4Wjwp,99000,3,Yes,4,R_2zd8vkF4IHzwajJ,611267d44fb8536ce68fe464
2022-01-10 13:19:40,2022-01-10 13:27:22,IP Address,73.21.245.36,100,462,True,2022-01-10 13:27:22,R_1OMDLtzNgrDRpGm,,,,,28.9268951416015625,-81.922698974609375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,Yes I would maintain my lifestyle. The only difference would be that I would buy cheaper groceries.,I would put it on my credit card and then pay off the credit card with my long term savings account. This would not have long term consequences for me.,(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,Put it on a credit card and then pay it out of the auto fund savings account that  Ihave,,"(1) You can pay the full amount in cash, which will cost you $399. ,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?","I would put it on the credit card to get the points, then pay off the credit card with the emergency savings account that I have. I would then replace that amount with $15 or $20 a month till my saving was robost again",IM_8IbFwgffk3poH0V,,IM_7QdRZflfm3z1iYZ,IM_7QdRZflfm3z1iYZ,14.54,14.54,15.742,1,IM_8kKKjB4nAMNj9YN,10.021,10.021,10.99,1,IM_ekrKOg5RCkaONz7,7.919,7.919,8.989,1,IM_4YGq71e7yPXkA2p,19.57,19.57,24.256,1,IM_72rU8yrbGxUD6Dz,9.409,9.409,10.91,1,IM_9pey1efRn9y0z8p,11.233,11.233,12.347,1,IM_bQQ2CkCGY2caZQp,95000,2,Yes,2,R_1OMDLtzNgrDRpGm,5dbc46b70338051eb7999760
2022-01-10 13:03:26,2022-01-10 13:27:42,IP Address,74.196.62.183,100,1455,True,2022-01-10 13:27:42,R_2e5zrKT4h0tmBXL,,,,,35.588592529296875,-77.14520263671875,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,I would cut back on non essential items but could survive.,Thisis not much money so I could draw it from savings with no long term results.,"(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",Pay with savings,easy decision,"(1) You can pay the full amount in cash, which will cost you $399. ",,IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_4Mb0h0CUu599JsN,IM_7QdRZflfm3z1iYZ,17.469,17.469,20.791,1,IM_8kKKjB4nAMNj9YN,35.134,35.134,36.569,1,IM_4MHogJ0S9DGj2CN,17.136,17.136,18.402,1,IM_8AoGXlUIEKJLJPL,49.551,49.551,50.872,1,IM_72rU8yrbGxUD6Dz,19.739,19.739,20.705,1,IM_9pey1efRn9y0z8p,35.777,51.239,52.599,2,IM_56FHXol3GC4Wjwp,81400,2,Yes,3,R_2e5zrKT4h0tmBXL,59e7477e3e4b5a00016aa4d2
2022-01-10 13:21:23,2022-01-10 13:28:02,IP Address,99.102.143.192,100,399,True,2022-01-10 13:28:02,R_1ocgdsgIxDuGErW,,,,,33.933197021484375,-83.35359954833984375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"I would be able to maintain pretty much the same lifestyle. I wouldn't have to make any changes. That said, I would make changes just because I would be driven to ""fill the gap"" in my income. I would just do it out of principle. ",I would just get the money my savings. No problem. No sacrifices required at all.,(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,"I would just pull from savings and move on. This is a relatively small amount of money and I save money for emergencies such as this. ",,"(1) You can pay the full amount in cash, which will cost you $999. ",,,,,,,,,IM_8IbFwgffk3poH0V,IM_bE2S9o14I9Ccz9X,IM_7QdRZflfm3z1iYZ,IM_7QdRZflfm3z1iYZ,17.598,18.563,19.227,2,IM_8kKKjB4nAMNj9YN,12.834,13.376,14.168,2,IM_digXxcyqRdabhUp,31.008,31.008,32.242,1,IM_38Vo4jWsx96pxLT,7.662,7.662,8.782,1,IM_bayXaspy03kNXaB,18.499,18.499,19.649,1,IM_9pey1efRn9y0z8p,10.232,10.232,11.347,1,IM_4HMX6iFyKJckoip,125000,4,Yes,2,R_1ocgdsgIxDuGErW,568899d9d7848e0005399c6b
2022-01-10 12:45:51,2022-01-10 13:28:05,IP Address,75.75.188.233,100,2533,True,2022-01-10 13:28:05,R_22MkGh7uI1bPdd2,,,,,40.89739990234375,-77.7722015380859375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"I would quit my job. With inflation, the rising cost of goods, and the rising cost of hiring people, why would I stay? Walmart pays like $18 now. Inflation was like 5% each year about. You just took like 25% of my income. I'm not changing my apartment, car, leisure, and vacation for that. I'm quitting, and probably using up all my vacation time and sick days before that.","Right now that would be very difficult. I would be forced to either Pawn something, sell something, open another credit card, or take out a loan. It would take a lot of long term consequences and work to pay it off. I would have to not eat out or buy anything for a while. Or answer studies like this!","(2) Take out a loan, which you can pay back in monthly installments. A typical such loan may require monthly payments of roughly $150 ($15) a month for 12 months, which would amount to about $1800 ($180) total. ,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",,"Right now I would prefer to take out a loan on the car. Personally, I could pay off the loan over a few months, but I would much rather do that then anything else. Letting it get broken down might be the option If I am feeling lucky, which I am not.","(2) You can pay in 12 monthly payments, of $100 each, which would amount to a total of $1200 .,Would you have the necessary cash on hand? Would the interest be worth paying in this case?","No I would not have the necessary cash on hand right now. Financially, I am not doing so well. I could really use a leg up, as I have had multiple unexpected surgeries so far this year!",,,,,,,,IM_bIyAL1M28E9f3YF,IM_bE2S9o14I9Ccz9X,IM_7QdRZflfm3z1iYZ,IM_7QdRZflfm3z1iYZ,86.899,86.899,88.447,1,IM_8kKKjB4nAMNj9YN,27.38,27.38,28.383,1,IM_digXxcyqRdabhUp,35.633,43.143,46.07,2,IM_9voKE7k5pLmveuh,35.638,35.638,36.873,1,IM_72rU8yrbGxUD6Dz,45.576,46.447,47.556,3,IM_24fke3OzrM4BitL,89.828,90.904,91.762,3,IM_784C00xIF940eOx,35000,2,Yes,4,R_22MkGh7uI1bPdd2,5e7b84f8c67949191491786f
2022-01-10 13:13:03,2022-01-10 13:28:23,IP Address,38.39.213.252,100,919,True,2022-01-10 13:28:23,R_2YsnmuGpbKbBpOT,,,,,37.4906005859375,-90.3361968994140625,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"Yes I would be able to maintain my same lifestyle. I would just have to watch my spending a little closer. ","I have this amount in my savings account and I can get the money right away so it wouldn't be a hardship. ","(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",I have the money for the car repairs in my savings account.,"This would be an easy decision because I would have to get my car fixed as quickly as possible and I have the money on hand. ","(1) You can pay the full amount in cash, which will cost you $999. ,Would you have the necessary cash on hand? Would the interest be worth paying in this case?","Yes I have the cash on hand and I would pay the full amount so that I don't have to pay interest. ",,,,,,,,IM_bE2S9o14I9Ccz9X,,IM_7QdRZflfm3z1iYZ,,3.7,42.481,43.492,3,IM_8kKKjB4nAMNj9YN,2.365,21.776,23.028,4,IM_digXxcyqRdabhUp,2.784,56.06,58.067,4,IM_8AoGXlUIEKJLJPL,2.978,48.648,49.597,3,IM_bayXaspy03kNXaB,4.23,23.547,24.493,4,IM_9nL7YBvVgXgG28d,3.846,27.138,28.174,3,IM_784C00xIF940eOx,25000,2,Yes,3,R_2YsnmuGpbKbBpOT,5c2f7f10e4dd550001e49c10
2022-01-10 13:19:08,2022-01-10 13:28:31,IP Address,97.113.248.220,100,562,True,2022-01-10 13:28:31,R_27BV6unwyCI6kgm,,,,,47.7346038818359375,-122.347900390625,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"In current times, I tend to spend only the bare amount to get by and replace/upgrade things only when they break or become damaged and need repair.",No. $200 wouldn't be enough to cause me long-lasting financial hardship. I would utilize my savings to take care of the amount.,(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,It would require a withdrawal from savings most likely.,,"(1) You can pay the full amount in cash, which will cost you $399. ",,IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_4Mb0h0CUu599JsN,IM_7QdRZflfm3z1iYZ,15.1,15.1,15.825,1,IM_8kKKjB4nAMNj9YN,21.464,21.464,22.909,1,IM_digXxcyqRdabhUp,28.72,41.643,42.086,2,IM_9voKE7k5pLmveuh,34.653,34.653,36.09,1,IM_5nYGyFlfxjyMkiF,26.831,33.77,34.697,4,IM_9nL7YBvVgXgG28d,46.338,46.338,47.474,1,IM_aV3iD4mmfiuBFsN,35000,2,Yes,4,R_27BV6unwyCI6kgm,616ddd8fb030bba466234e7a
2022-01-10 13:19:53,2022-01-10 13:28:37,IP Address,98.177.114.122,100,523,True,2022-01-10 13:28:37,R_2ROevKsYHNR0cmy,,,,,33.3379974365234375,-111.743499755859375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,I would be fine. Investments and savings allow me to keep my lifestyle the same.,Savings -- no sacrifice,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?,,Sell the car as is -- use that as a downpayment.,Would you have the necessary cash on hand? Would the interest be worth paying in this case?,Finance the fridge and pay off early,,,,,,,,IM_bE2S9o14I9Ccz9X,,IM_7QdRZflfm3z1iYZ,,0.623,37.635,38.934,3,IM_0Mspdi6L7qTQCCV,90.833,90.833,92.049,1,IM_4MHogJ0S9DGj2CN,0.906,45.457,46.439,4,IM_8AoGXlUIEKJLJPL,2.974,9.092,16.939,3,IM_3sHSgkWYKQ9VC61,2.573,2.573,3.432,1,IM_b1uQozoykXcvi4J,2.153,5.662,6.528,4,IM_6olkW8ZGt0MUa0J,150000,2,Yes,0,R_2ROevKsYHNR0cmy,5b67bffa9ed653000189ff3c
2022-01-10 13:15:33,2022-01-10 13:28:42,IP Address,162.247.105.151,100,789,True,2022-01-10 13:28:42,R_9T7BpwqISixkc6t,,,,,37.506805419921875,-76.28929901123046875,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,No i wouldn't be able to do the things I do now. Vacations and leisure activities can wait until I get back on track.,I would sell all of the electronic devices in my house,"(2) Take out a loan, which you can pay back in monthly installments. A typical such loan may require monthly payments of roughly $150 ($15) a month for 12 months, which would amount to about $1800 ($180) total. ",,,"(2) You can pay in 12 monthly payments, of $100 each, which would amount to a total of $1200 .",,,,,,,,,IM_8IbFwgffk3poH0V,IM_bE2S9o14I9Ccz9X,IM_4Mb0h0CUu599JsN,IM_7QdRZflfm3z1iYZ,0,0,120.12,0,,7.947,7.947,9.794,1,IM_digXxcyqRdabhUp,13.838,13.838,16.327,1,IM_4YGq71e7yPXkA2p,24.218,24.218,25.647,1,IM_0e0Ay4WQ02M11FH,8.639,8.639,10.271,1,IM_9pey1efRn9y0z8p,14.945,14.945,16.045,1,IM_4HMX6iFyKJckoip,174000,3,Yes,1,R_9T7BpwqISixkc6t,5da4e44b89b88f0011b3221b
2022-01-10 13:15:05,2022-01-10 13:28:45,IP Address,12.233.2.1,100,820,True,2022-01-10 13:28:45,R_1lyLbvAKc2BqvS8,,,,,41.349700927734375,-88.84149932861328125,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"Reduce entertainment, no eating out, buying only necessities.","Use my savings, and if that's gone, I'm done. No other resourses.","(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?","yes, it would kill most of my savings",I would do what I have to do. Fix the car. Try to earn and save more.,"(2) You can pay in 12 monthly payments, of $40 each, which would amount to a total of $480 .",,IM_bIyAL1M28E9f3YF,IM_bE2S9o14I9Ccz9X,IM_2gjsT7ynN5wQywd,IM_7QdRZflfm3z1iYZ,0.891,27.213,29.365,3,IM_0Mspdi6L7qTQCCV,6.462,6.462,7.692,1,IM_digXxcyqRdabhUp,7.669,7.669,8.518,1,IM_9voKE7k5pLmveuh,6.171,6.171,7.939,1,IM_3sHSgkWYKQ9VC61,11.048,29.548,30.682,2,IM_9pey1efRn9y0z8p,12.152,12.152,13.36,1,IM_6olkW8ZGt0MUa0J,65000,7 or more,Yes,2,R_1lyLbvAKc2BqvS8,5dd3e5b66d52253c0e37e402
2022-01-10 13:05:23,2022-01-10 13:28:55,IP Address,76.227.240.220,100,1412,True,2022-01-10 13:28:55,R_1M4DI3LyTBSUelt,,,,,42.2931060791015625,-83.25479888916015625,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"I think it won't greatly impact my overall lifestyle though. But although i would spend my money cautiously until the situation improve. Because it be better for my future expenses like children education, medical cost, housing or travel.",I would be able to bear that amount and it won't be very difficult for me to overcome the situation. I believe it won't cause me any financial hardship.,"(2) Take out a loan, which you can pay back in monthly installments. A typical such loan may require monthly payments of roughly $150 ($15) a month for 12 months, which would amount to about $1800 ($180) total. ",,,"(1) You can pay the full amount in cash, which will cost you $999. ,(2) You can pay in 12 monthly payments, of $100 each, which would amount to a total of $1200 .,Would you have the necessary cash on hand? Would the interest be worth paying in this case?","I think though the interest rate is little high, but overall i think both options are attractive to me",,,,,,,,IM_eOMl2R7tjVE2MTP,IM_8IbFwgffk3poH0V,IM_6DMqrhFwht2b7lX,IM_8DmZ9ZEfHxFip9z,17.589,17.589,18.262,1,IM_6Gy2kU62mElsRBr,10.334,40.781,43.422,4,IM_4MHogJ0S9DGj2CN,29.478,29.478,33.224,1,IM_5pPvygmV7KCrxu5,22.183,22.183,25.796,1,IM_3sHSgkWYKQ9VC61,14.766,16.375,22.418,2,IM_ePbqIGE4iqKAgU5,24.66,24.66,25.925,1,IM_4HMX6iFyKJckoip,250000,3,Yes,0,R_1M4DI3LyTBSUelt,5d6141608a11df001a477fbe
2022-01-10 13:20:00,2022-01-10 13:29:02,IP Address,108.56.148.101,100,542,True,2022-01-10 13:29:02,R_1JEJNMpjySbLt59,,,,,39.1584930419921875,-77.08370208740234375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"No. If that happened, my only focus would be on being able to pay bills to survive. Nothing for leisure","Yes, I would be able to come up with the $2,000 on very short notice by transferring it from my savings to my checking. It wouldn't necessarily cause long-lasting financial hardship, but it would be frustrating because I've worked so hard to put every dollar into savings that I have. It wouldn't impact my day-to-day spending/bills though. ","(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",I would transfer from savings in order to avoid interest and potential issues down the line if I don't fix the car,I would transfer from savings in order to avoid interest and potential issues down the line if I don't fix the car,"(1) You can pay the full amount in cash, which will cost you $999. ,Would you have the necessary cash on hand? Would the interest be worth paying in this case?","I would pay the $999 up front by transferring out of savings. I don't think the interest is worth it, especially since I can afford it right now",,,,,,,,IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_6DMqrhFwht2b7lX,IM_6DMqrhFwht2b7lX,12.856,12.856,14.455,1,IM_8kKKjB4nAMNj9YN,5.573,5.573,7.321,1,IM_digXxcyqRdabhUp,6.81,6.81,8.592,1,IM_4M9BsM7lmtJiqnX,21.488,21.488,22.529,1,IM_bl2mcXsgQvoz9d3,8.328,8.328,10.403,1,IM_b1uQozoykXcvi4J,7.745,8.907,9.333,2,IM_aV3iD4mmfiuBFsN,50000,1,Yes,2,R_1JEJNMpjySbLt59,60fce31d926b2ab20551bb0b
2022-01-10 13:10:42,2022-01-10 13:29:16,IP Address,70.91.120.249,100,1114,True,2022-01-10 13:29:17,R_1jxfeoWC7soh6ZS,,,,,42.2313995361328125,-83.6343994140625,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"My priority would be maintaining our savings (emergency and retirement) contributions if at all possible. It's most likely we would be able to maintain that rate with only a few changes. We also keep a pretty thrifty household, excepting fast food as a treat, so that would be the first thing to go. We'd cut down or eliminate any eating out and focus on cheaper and more filling foods at home. We have 4 kids, so our biggest expense by far is childcare and there's not much we can do about that. I think we'd be ok, we'd just need to be careful of unnecessary expenses. ","So we keep an emergency buffer of about 5-10k that fluctuates based on current life situations. In this case, we would be able to access it same day, but we would immediately change all our focus until that amount was recovered - for example, no eating out, no extra/gaudy purchase, and I usually try to pick up OT or extra work when it dips really low (I currently do some work on the weekends for a personal project, for example). 2k might take us 2-3 months to rebuild, depending.","(3) Take a chance, forego the service, and hope that the car lasts for a while longer. Of course, this leaves open the possibility of breakdown, or even greater expenses in the long run.,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",,"Honestly, if it's a 1500 dollar service, depending on what it is, I'd probably wait. For example, something like suspension or emissions, I'd be more likely to wait as I consider the fallout from that to be less until we were in a more comfortable position. For things like leaking water pump, brakes, timing, etc, I'd be more likely to pay. If it's a 1500 dollar service, even in this car market, it's probably 1/3-1/4 the value of the car, so it starts to become a question of do we keep the car or replace?","(1) You can pay the full amount in cash, which will cost you $999. ,Would you have the necessary cash on hand? Would the interest be worth paying in this case?","We would pay cash for it. While distributing the payments over a year helps, it's not worth a 20% premium. ",,,,,,,,IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_7QdRZflfm3z1iYZ,IM_7QdRZflfm3z1iYZ,1.059,16.361,20.765,3,IM_8kKKjB4nAMNj9YN,1.194,17.227,19.949,3,IM_digXxcyqRdabhUp,1.193,24.419,26.627,3,IM_9voKE7k5pLmveuh,1.447,61.104,64.952,4,IM_72rU8yrbGxUD6Dz,1.079,50.474,52.873,4,IM_9nL7YBvVgXgG28d,0.95,106.132,120.127,2,IM_6olkW8ZGt0MUa0J,140000,6,Yes,5,R_1jxfeoWC7soh6ZS,60dc5dadc66181fd64da98e6
2022-01-10 13:13:45,2022-01-10 13:29:17,IP Address,172.58.223.174,100,932,True,2022-01-10 13:29:17,R_1DSZNPis6W02ZJV,,,,,42.356201171875,-71.06310272216796875,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"I could keep paying my bills but I would be eating less. I already don't buy any ""extras"" like leisure or travel, and my only home expenses are essentials like cleaning supplies and occasional repairs. It would keep me getting the basics only with less for food. I'd be eating more plain rice lol","I could ask people for it if i HAD TO ad I'm pretty sure they'd give me $200. That's because I NEVER ask for money. If I had at least one week I could make that money doing jobs. At worst, I could try to sell some electronics but I don't see me getting much value from those. At my WORST WORST, I could've sold drugs to get that money in a few hours, but that was 10+ years ago and I wouldn't be willing to do that now that I have kids and can't risk jail. I guess you could say plan A is to ask, plan B is to work, plan C is to sell electronics, and plan Z would've been sell drugs in the past if I couldn't figure ANYTHING else out. I'd still do it now if it was my kids life on the line or something but I can't think of any other scenario in which I'd sell drugs again just to make 200$","(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?","I'd pay it in full even if I had to wait until my next check comes. I wouldn't liquidate savings, I'd find an alternate vehicle or use taxis to get back ad forth  to work until I could afford to fix my car.",It would be an easy decision not to get a loan. I'm sure I wouldn't get approved. I'd pinch and save until I had the money to fix my car but hold off on the service only until then. Might take me a week to make that money- at most.,"(1) You can pay the full amount in cash, which will cost you $399. ,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?","If I didn't have the cash, I'd wait to buy the fridge until I've earned it. I'd save $399 and then purchase the fridge. Financing agreements are not for me.",IM_bE2S9o14I9Ccz9X,,IM_78lVaLGnJ5CM8YJ,IM_4Mb0h0CUu599JsN,4.084,39.7,40.846,9,IM_0Mspdi6L7qTQCCV,3.865,48.6,49.093,34,IM_digXxcyqRdabhUp,11.163,51.129,52.424,22,IM_9voKE7k5pLmveuh,1.087,24.505,24.981,15,IM_bl2mcXsgQvoz9d3,1.193,38.721,39.968,18,IM_9nL7YBvVgXgG28d,14.393,48.791,49.551,21,IM_aV3iD4mmfiuBFsN,30000,4,Yes,3,R_1DSZNPis6W02ZJV,5e4aa3729d301e000cf8ced9
2022-01-10 13:16:35,2022-01-10 13:29:42,IP Address,173.25.196.246,100,787,True,2022-01-10 13:29:43,R_3kHUcyIVKLCL6qG,,,,,41.7602996826171875,-88.8748016357421875,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"Yes, I would be able to maintain that cut.  I already save 20% of each paycheck towards my retirement, so all I would have to adjust is that number down to 15% to absorb the cut in pay.  It would have no impact on my other plans and my lifestyle would remain the same!","I wouldn't have to change anything or sacrifice anything.  I readily have 200 dollars available in my accounts to cover that ""hardship.""  I would just go to my bank and get the money or put this on a credit card and repay it later.  This event wouldn't come with any consequences or hardships.s",(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,I would drive to the nearest ATM and take out the cash to pay for the full amount.  I wouldn't even deal with the insurance because my rates would go up over this measly transaction.  I would not have to liquidate anything.,,"(1) You can pay the full amount in cash, which will cost you $399. ,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?",I would definitely pay in full for this with cash.  I am the type of person that doesn't want to think about the installment plans every month they come up.  It would give me the feeling that the object owns me versus the other way around.  I also don't want to have to pay MORE for an item just because of interest when I could have paid upfront in full before.,IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_78lVaLGnJ5CM8YJ,IM_7QdRZflfm3z1iYZ,23.959,23.959,24.727,1,IM_8kKKjB4nAMNj9YN,21.687,21.687,22.97,1,IM_digXxcyqRdabhUp,28.119,28.119,41.169,1,IM_9voKE7k5pLmveuh,36.232,36.232,38.18,1,IM_72rU8yrbGxUD6Dz,33.202,33.202,34.833,1,IM_9pey1efRn9y0z8p,97.245,97.245,98.191,1,IM_56FHXol3GC4Wjwp,106000,3,Yes,5,R_3kHUcyIVKLCL6qG,5dd3e3cd5daaa63c5fdb7bb8
2022-01-10 13:14:44,2022-01-10 13:29:50,IP Address,99.147.156.6,100,905,True,2022-01-10 13:29:50,R_2wTS15h6LdWvVTk,,,,,40.0337066650390625,-83.13189697265625,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,It would impact my travel plans. I would try to make up the difference by working more hours either at my current employer or another.,That expense would not be a problem. I have savings and an emergency fund for such expenses.,"(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",This would not liquidate my savings. I would pay the full amount onto my credit card and pay the credit card bill in full when due.,Easy decision for me as this is how I handle most of my expenses.,"(1) You can pay the full amount in cash, which will cost you $399. ,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?",In nearly all cases I prefer paying the full amount up front. The interest would not be worth it in this case.,IM_eOMl2R7tjVE2MTP,,IM_4Mb0h0CUu599JsN,,2.735,74.092,75.851,2,IM_0Mspdi6L7qTQCCV,3.249,31.992,33.258,3,IM_digXxcyqRdabhUp,7.596,26.903,28.03,3,IM_bwugmQzccn38Fpj,3.805,37.855,41.341,3,IM_bl2mcXsgQvoz9d3,9.394,108.523,120.012,3,IM_9pey1efRn9y0z8p,2.538,45.996,57.279,2,IM_784C00xIF940eOx,70000,1,Yes,1,R_2wTS15h6LdWvVTk,5fca054298bccf24d97f2530
